english_text,spanish_text
tom kept his mouth shut,tom mantuvo la boca cerrada
tom knew mary was right,tomás sabía que maría tenía razón
tom knew mary was right,tomás sabía que maría estaba en lo cierto
tom knew what he wanted,tomás sabía lo que quería
tom knocked on the door,tom golpeó la puerta
tom knocked on the door,tom golpeó a la puerta
tom knows mary is wrong,tom sabe que maru está equivocada
tom knows marys father,tom conoce al padre de mary
tom knows its too late,tomás sabe que es muy tarde
tom knows what he likes,tomás sabe lo que quiere
tom leaned on the table,tom se apoyó sobre la mesa
tom leaped into the car,tom saltó dentro del coche
tom left mary a message,tom le dejó un mensaje a mary
tom left three days ago,tom partió tres días atrás
tom likes action movies,a tom le gustan las películas de acción
tom likes experimenting,a tom le gusta experimentar
tom likes the idea too,a tomás también le gusta la idea
tom likes to drink beer,a tom le gusta tomar cerveza
tom looked at the floor,tom miró al piso
tom looks kind of tired,tom se ve un poco cansado
tom looks like a banker,tomás luce como un banquero
tom looks like a banker,tomás tiene pinta de banquero
tom looks like a banker,tomás se parece a un banquero
tom loosened his collar,tom se aflojó su cuello
tom lost a contact lens,tom perdió una lente de contacto
tom loves sports events,tom ama los eventos deportivos
tom makes great burgers,tomás prepara muy buenas hamburguesas
tom makes great burgers,tomás hace muy buenas hamburguesas
tom may spill the beans,tom puede contar el secreto
tom might become famous,tom se podría hacer famoso
tom must be from boston,tom debe ser de boston
tom needs a good lawyer,tom necesita un buen abogado
tom needs a sharp knife,tom necesita un cuchillo afilado
tom never did that here,tom nunca hizo eso aquí
tom never makes his bed,tom jamás hace su cama
tom never makes his bed,tomás nunca tiende su cama
tom never said anything,tom nunca dijo nada
tom never said one word,tom nunca dijo una palabra
tom never saw her again,tom no la vio nunca más
tom never saw her again,tom nunca la volvió a ver
tom never talks to mary,tomás nunca habla con maría
tom nodded in agreement,tom asintió en acuerdo
tom now lives in boston,tom vive en boston ahora
tom offered mary a beer,tom le ofreció una chela a mary
tom often has headaches,tom a menudo tiene dolores de cabeza
tom opened his suitcase,tom abrió su maleta
tom opened the car door,tom abrió la puerta del coche
tom opened the curtains,tom abrió las cortinas
tom opened the envelope,tom abrió el sobre
tom paid by credit card,tom pagó con tarjeta de crédito
tom paid for everything,tomás lo pagó todo
tom paid for the ticket,tom pagó el boleto
tom peeled the potatoes,tom peló las papas
tom picked up the phone,tom contestó el teléfono
tom pledged his support,tom prometió su apoyo
tom plucked the chicken,tom desplumó el pollo
tom pretended to be ill,tom fingió que estaba enfermo
tom put on his overcoat,tom se puso su abrigo
tom put on his swimsuit,tom se puso su traje de baño
tom put up his umbrella,tom abrió su paraguas
tom ran down the stairs,tom bajó corriendo las escaleras
tom ran out of the room,tom salió corriendo del cuarto
tom read a poem to mary,tom le leyó un poema a mary
tom removed his glasses,tom se quitó las gafas
tom respects mary a lot,tom respeta mucho a mary
tom respects his elders,tom respeta a sus mayores
tom responded instantly,tomás respondió inmediatamente
tom rested for a moment,tom descansó por un momento
tom revealed his secret,tomás reveló su secreto
tom revealed the secret,tomás reveló el secreto
tom rinsed off the soap,tom se enjuagó el jabón
tom runs faster than me,tom corre más rápido que yo
tom said he didnt know,tom dijo que no sabía
tom said he saw nothing,tomás dijo que no había visto nada
tom said he was thirsty,tom dijo que tenía sed
tom said hes no expert,tomás dijo no ser un experto
tom said hes no expert,tomás dijo que no era un experto
tom sat down on the bed,tomás se sentó en la cama
tom sat on a park bench,tom se sentó en un banco del parque
tom says he cant sleep,tom dice que no puede dormir
tom says he killed mary,tom dice que mató a mary
tom says hes not happy,tom dice que no es feliz
tom says this is absurd,tomás dice que es absurdo
tom says this is normal,tomás dice que es normal
tom seconded the motion,tom apoyó la moción
tom seemed unsuccessful,tom pareció derrotado
tom seems like an idiot,tom se sentía como un tonto
tom seems like an idiot,tom parece un idiota
tom seems to be in love,tom parece estar enamorado
tom seems to be nervous,tom parece nervioso
tom seems to be nervous,tom parece estar nervioso
tom seldom eats at home,tom rara vez come en casa
tom seldom eats seafood,tom no suele comer marisco
tom sent mary a message,tom le envió un mensaje a mary
tom should be here soon,tom debería estar aquí pronto
tom should be home soon,tom debería estar en casa pronto
tom should be in school,tom debería estar en la escuela
tom shouldve told mary,tom debió haberle dicho a mary
tom showed mary the way,tom le mostró el camino a mary
tom showered and shaved,tom se duchó y afeitó
tom signed the contract,tom firmó el contrato
tom sleeps all the time,tomás duerme todo el tiempo
tom slept in his office,tom durmió en su oficina
tom sliced the tomatoes,tom cortó en lonchas los tomates
tom snapped his fingers,tom chasqueó sus dedos
tom speaks very quickly,tom habla muy rápido
tom spit out the poison,tom escupió el veneno
tom squeezed the sponge,tom estrujó la esponja
tom still has some time,tomás todavía tiene algo de tiempo
tom still loves his job,tomás todavía ama su trabajo
tom stinks at chemistry,tom es pésimo en química
tom stood close to mary,tom se paró cerca de mary
tom talked about boston,tom habló sobre boston
tom talked in his sleep,tom habló en sus sueños
tom tends to exaggerate,tom tiende a exagerar
tom thinks hes in love,tom cree que está enamorado
tom thinks thatll work,tom cree que eso servirá
tom thinks thats crazy,tom cree que eso es alocado
tom thinks thats crazy,tom cree que eso es absurdo
tom thinks theres hope,tom cree que hay esperanza
tom thinks youre lying,tom cree que estás mintiendo
tom thought i knew mary,tom creyó que yo conocía a mary
tom threw mary the ball,tom le arrojó la bola a mary
tom told mary not to go,tom le dijo a mary que no fuera
tom told mary the truth,tom le dijo a mary la verdad
tom told us all a story,tom nos contó a todos una historia
tom took mary back home,tom llevó a mary hasta su casa
tom took mary to dinner,tom llevó a mary cenar
tom took off his jacket,tomás se quitó la chaqueta
tom took some food home,tom se llevó algo de comida a casa
tom tried to be neutral,tomás intentó ser neutral
tom tried to reach mary,tom trató de alcanzar a mary
tom turned on the light,tom encendió la luz
tom turned on the radio,tom prendió el radio
tom underestimated mary,tom subestimó a mary
tom unholstered his gun,tom desenfundó su pistola
tom unlocked the drawer,tom le quitó la llave al cajón
tom unzipped his jacket,tom se desabrochó su chaqueta
tom used to hate boston,tom solía odiar boston
tom used to play guitar,tomás solía tocar la guitarra
tom used to write songs,tom solía escribir canciones
tom volunteered to help,tom se voluntarió para ayudar
tom waited breathlessly,tom esperó jadeando
tom walked out on stage,tomás salió del escenario
tom walked over to mary,tom caminó hacia mary
tom walked over to mary,tom se acercó a mary
tom wanted to help mary,tom quería ayudar a mary
tom wanted to thank you,tom quería agradecerte
tom wanted us to see it,tomás quería que lo viésemos
tom wanted us to see it,tomás quería que lo viéramos
tom wants to be a pilot,tom quiere ser piloto
tom wants to be admired,tom quiere ser admirado
tom wants to go hunting,tom quiere ir de cacería
tom wants to marry mary,tom quiere casarse con mary
tom was johns cellmate,tom era el compañero de celda john
tom was johns roommate,tom era el compañero de cuarto john
tom was angry with mary,tom estaba enojado con mary
tom was arrested monday,tom fue arrestado el lunes
tom was bitten by a bat,un murciélago mordió a tom
tom was bitten by a bat,a tom le mordió un murciélago
tom was caught in a lie,a tom lo cacharon en una mentira
tom was caught in a lie,a tom lo agarraron en una mentira
