English,Portuguese
Do you want to go out with me tonight?,Quer ir em um encontro comigo esta noite?
I don't think I want to talk about it.,Não acho que eu queira falar sobre isso.
I want to talk to you about this list.,Quero conversar com você sobre essa lista.
I want you to know that I believe you.,Quero que saibas que acredito em ti.
I want you to run to the store for me.,"Eu quero que você corra para a loja, por mim."
Tom says he doesn't want to hurt Mary.,O Tom diz que não quer machucar a Mary.
Tom wants someone to close the window.,O Tom quer que alguém feche a janela.
I just don't want you to catch my cold.,Eu só não quero que você pegue minha gripe.
They just don't want us going in there.,Eles só não querem que a gente vá lá.
Tom wants me to take Mary to the party.,O Tom quer que eu leve a Mary para a festa.
Do you want to talk about what happened?,Querem falar sobre o que aconteceu?
I didn't want to see Tom get hurt again.,Não queria ver o Tom machucado de novo.
I want life to be the way it was before.,Eu quero que a vida seja como antes.
I wanted to talk to you about something.,Eu queria falar contigo sobre uma coisa.
Tom and Mary don't want to talk to John.,O Tom e a Mary não querem falar com o John.
Tom didn't want me to sell my old truck.,O Tom não queria que eu vendesse o meu caminhão velho.
I want to give you the chance to do that.,Eu quero te dar a chance de fazer aquilo.
Why do you want to be alone all the time?,Por que vocês querem estar sós o tempo todo?
Do you want to see a movie Saturday night?,Você quer ver um filme sábado à noite?
I'll stay with the baby if you want to go.,Eu ficarei com o bebê se você quiser ir.
Are you sure you don't want me to tell Tom?,"Você tem certeza de que não quer me contar, Tom?"
I'd like to discuss some of my suggestions.,Eu gostaria de discutir algumas das minhas sugestões.
Tom told everyone that I didn't want to go.,Tom contou para todo o mundo que eu não queria ir.
You've got to tell Tom what you want to do.,Tens de dizer ao Tom o que queres fazer.
He is my great-grandfather.,Ele é meu bisavô.
I would never betray you!,Eu nunca o trairia!
Do as he says.,Faça como ele diz.
Do as she says.,Faça como ela diz.
I couldn't have done this without you.,Não teria conseguido fazer isso sem você.
I don't know what you want and I don't care.,Eu não sei o que você quer e eu não me importo.
The last thing I want to do is make Tom sad.,A última coisa que quero fazer é deixar o Tom triste.
Tom doesn't want to admit that he was wrong.,O Tom não quer admitir que ele estava errado.
You've got to be kidding me!,Você deve estar brincando comigo.
My neighbors are my friends.,Meus vizinhos são meus amigos.
The camera you bought is better than mine.,A câmera que você comprou é melhor que a minha.
"If you had a million dollars, what would you do?","Se você tivesse um milhão de dólares, o que você faria?"
"Talk of prejudice typically suggests racism, but that's not the only prejudice spread by the media. Other victims include Jews, Palestinians, Asians, poor people, homosexuals, handicapped persons, and--especially--women.","Uma das primeiras coisas que nos vêm à cabeça quando falamos de preconceito é o racismo, mas ele não é a única forma de preconceito estampado pela mídia. Aí também se incluem os judeus, os palestinos, os asiáticos, os pobres, os homossexuais, os deficientes e a própria mulher."
There's no wind here.,Não há vento aqui.
I'm not sure you're going to want to do that.,Eu não tenho certeza se você vai querer fazer isso.
"If you don't want to stay, you don't have to.","Se não quiser ficar, não precisa."
"If you want to buy a leash, go to a pet shop.","Se você quiser comprar uma coleira, vá a uma loja de animais."
Tom didn't want to continue the conversation.,O Tom não quis continuar a conversa.
I just wanted to make sure everyone was awake.,Eu só queria ter certeza que todo mundo estava acordado.
I want to get out of here as soon as possible.,Quero sair daqui o quanto antes.
I'd like to believe that Tom told us the truth.,Gostaria de acreditar que Tom nos contou a verdade.
The guy you want to talk to left two hours ago.,O cara com quem você quer falar saiu duas horas atrás.
Tom didn't want me to tell you about the party.,Tom não queria que eu te contasse sobre a festa.
Tom told the judge he wanted a different lawyer.,Tom disse ao juiz que ele queria um outro advogado.
What makes you so sure I want to be your friend?,O que te dá tanta certeza de que eu quero ser seu amigo?
This letter is not signed.,Esta carta não está assinada.
It is not outside of the realm of possibility.,Não está fora do reino da possibilidade.
How many days did the Six-Day War last?,Quantos dias durou a Guerra dos Seis Dias?
I want Tom's money.,Eu quero o dinheiro do Tom.
I want you to stop.,Eu quero que você pare.
We want your advice.,Queremos o seu conselho.
I want you to behave.,Quero que se comporte.
I want you to use it.,Quero que você a use.
Does Tom want to rest?,O Tom quer descansar?
I don't want to leave.,Eu não quero ir embora.
I want to meet with Tom.,Quero me encontrar com Tom.
I want you to wear this.,Eu quero que use isso.
I don't want to kill you.,Eu não quero matar você.
I don't want to meet Tom.,Eu não quero conhecer o Tom.
I want to know your name.,Eu quero saber o teu nome.
I want to make Tom happy.,Eu quero fazer o Tom feliz.
I want to talk about Tom.,Eu quero falar sobre o Tom.
I want what you promised.,Eu quero o que você prometeu.
I want you to be my wife.,Eu quero que você seja a minha esposa.
I want you to dig a hole.,Eu quero que você cave um buraco.
I want you to go outside.,Eu quero que você vá lá fora.
"I want your opinion, too.",Eu também quero a sua opinião.
We don't want you to die.,A gente não quer que você morra.
Do you want to leave here?,Você quer ir embora daqui?
I didn't want to tell you.,Eu não queria te contar.
I want to be on this team.,Eu quero fazer parte deste time.
I want to talk to Tom now.,Quero falar com o Tom agora.
I want to thank you again.,Quero agradecer-lhe novamente.
We don't want to hurt you.,Não queremos te machucar.
You don't want to be late.,Não queira se atrasar.
Do you want to come inside?,Você quer vir para dentro?
Do you want to get married?,Você quer se casar?
Do you want to see my baby?,Você quer ver o meu bebê?
Do you want to take a look?,Você quer dar uma olhada?
Don't you want to meet Tom?,Você não quer conhecer o Tom?
I didn't want to scare you.,Eu não queria te assustar.
I do want to be remembered.,"Eu quero, sim, ser lembrado."
I don't want to lie to Tom.,Eu não quero mentir para o Tom.
I don't want to name names.,Eu não quero citar nomes.
I don't want Tom in my car.,Eu não quero o Tom no meu carro.
I don't want you to scream.,Eu não quero que você grite.
I really just want to talk.,Eu realmente quero conversar.
I want to be more like Tom.,Eu quero ser mais como o Tom.
I want us to stay together.,Eu quero que fiquemos juntos.
I want what's best for you.,Eu quero o melhor para você.
I want you to go to Boston.,Quero que você vá para Boston.
"Yes, samideano, I came here to talk with you.","Sim, samideano, vim aqui falar com você."
I want you to know who I am.,Quero que saibas quem eu sou.
Tom and Mary want to see us.,O Tom e a Mary querem nos ver.
Do you want to know my guess?,Quer saber o que eu acho?
I really do want to help Tom.,Eu realmente quero ajudar o Tom.
I want to spend time with you.,Quero passar tempo junto contigo.
I'd like to make a suggestion.,Eu gostaria de fazer uma sugestão.
Mary wants you to ask her out.,Mary quer que você convide-a para sair..
I want you to do some research.,Quero que você faça uma pesquisa.
I don't want to see that happen.,Eu não quero ver aquilo acontecer.
Do you want to stay here all day?,Você quer ficar aqui o dia todo?
I want to tell you what happened.,Eu quero te contar o que aconteceu.
Why should Tom want to help Mary?,Por que o Tom quereria ajudar a Mary?
I want you to come with us tonight.,Quero que você venha conosco esta noite.
I just want to be certain that it's OK.,Eu só quero ter certeza de que está tudo bem.
We want to talk to you about a problem.,Queremos falar com você a respeito de um problema.
I'd like to speak with someone in charge.,Eu gostaria de falar com o responsável.
I don't want to hear another peep out of you.,Não quero ouvir mais nenhum pio seu.
"I don't have to do that if I don't want to, do I?","Não tenho de fazer aquilo se eu não quiser, não é?"
Mary always wants Tom to talk about his feelings.,A Mary sempre quer que o Tom fale sobre seus sentimentos.
Tom wants Mary to suffer for what she did to him.,O Tom quer que a Mary sofra pelo que ela lhe fez.
I don't want to hear about what you did yesterday.,Não quero ouvir sobre o que você fez ontem.
I don't want to hear about your personal problems.,Não quero ouvir sobre seus problemas pessoais.
"I don't want to hurt Tom, but I will if I have to.","Não quero machucar o Tom, mas vou fazê-lo se for preciso."
I don't want to interfere with your personal life.,Não quero interferir em sua vida pessoal.
I don't want to interrupt Tom while he's speaking.,Não quero interromper o Tom enquanto ele está falando.
I don't want to make the same mistakes over again.,Não quero seguir cometendo os mesmos erros.
I don't want to work at a supermarket all my life.,Não quero trabalhar num supermercado a vida toda.
I don't want what I'm about to say to be recorded.,Não quero que o que eu vou dizer seja gravado.
I get the feeling you don't really want me to win.,Tenho a sensação de que vocês não querem mesmo que eu ganhe.
I have an appointment I don't want to be late for.,Tenho um compromisso para o qual não quero me atrasar.
I just want to tell Tom before somebody else does.,Eu só quero contar ao Tom antes que outra pessoa o faça.
I just want you to think about me once in a while.,Só quero que você pense em mim de vez em quando.
I'm quite certain I don't want to be married to you.,Tenho certeza absoluta de que não quero me casar com você.
I really don't want to go out on a date with Mary.,Eu realmente não quero ter um encontro com Mary.
I really don't want to sit in the back of the bus.,Eu realmente não quero sentar no fundo do ônibus.
I still have a lot of questions I want to ask you.,Ainda há muitas perguntas que quero te fazer.
I think you want this more than you want to admit.,Acho que você quer isso mais do que quer admitir.
I want my children to have the best of everything.,Quero que meus filhos tenham o melhor de tudo.
I want the whole world to know that we're in love.,Quero que o mundo inteiro saiba que estamos apaixonados.
I want to find somewhere I can sit down and relax.,Quero achar um lugar onde eu possa me sentar e relaxar.
