English,Portuguese
"When I got home, I was very tired.","Quando cheguei em casa, estava muito cansado."
We caught a glimpse of the castle from the window of our train.,Nós vimos o castelo de relance da janela do nosso trem.
Yuko has never spoken with a foreigner.,Yuko nunca falou com um estrangeiro.
Can you make out what he is trying to say?,Você compreende o que ele está tentando dizer?
His parents as well as he are very kind to me.,"Os pais dele, assim como ele, são muito bondosos para mim."
What I told you about him also holds good for his brother.,O que eu te disse a respeito dele é válido também para o irmão dele.
I did what I could.,Eu fiz o que pude.
All my pains were in vain.,Todo o meu sofrimento foi em vão.
I cannot give you a definite answer today.,Não posso lhe dar uma resposta definitiva hoje.
"However, I have no money.",Mas eu não tenho dinheiro.
"Speaking of Mr. Tanaka, have you seen him lately?","Falando do Sr. Tanaka, você tem o visto ultimamente?"
I have four in my family.,Tenho quatro na minha família.
"Frankly speaking, he is wrong.","Falando francamente, ele está errado."
I assure you that I won't be late.,Dou-te a certeza de que não vou me atrasar.
I spent the whole day reading a novel.,Passei o dia inteiro lendo um romance.
He hurt his knee when he fell.,"Quando ele caiu, machucou seu joelho."
Children are fond of cake.,As crianças adoram bolo.
The joke amused the audience.,A piada divertiu a audiência.
It was so dark.,Estava tão escuro.
"Read, every day, something no one else is reading. Think, every day, something no one else is thinking. Do, every day, something no one else would be silly enough to do. It is bad for the mind to be always part of unanimity.",Leia todo dia algo que ninguém mais esteja lendo. Pense todo dia algo que ninguém mais esteja pensando. Faça todo dia algo que ninguém seria idiota o bastante para fazer. Faz mal para a mente ser sempre parte da unanimidade.
It was given to me by the Queen herself.,Isto me foi dado pela própria Rainha.
I forgot to bring my umbrella with me.,Esqueci de trazer meu guarda-chuva comigo.
"My computer is out of order, and I have to get it repaired.",Meu computador está quebrado e eu tenho que consertá-lo.
All the flowers in the garden are yellow.,Todas as flores no jardim são amarelas.
She called up her mother on the phone.,Ela telefonou para a mãe dela.
I have nothing left to say.,Não tenho mais nada a dizer.
There is a rule concerning the use of knives and forks.,Há uma regra que diz respeito ao uso de facas e garfos.
Thai is the official language in Thailand.,A língua oficial da Tailândia é o tailandês.
Life begins when we start paying taxes.,A vida inicia quando começamos a pagar impostos.
Hundreds of buffaloes moved toward the lake.,Centenas de búfalos foram em direção ao lago.
Few men know how to be old.,Poucos homens sabem como ser velhos.
Nobody can foresee what'll happen.,Ninguém pode prever o que acontecerá.
I want to study German in addition to English.,Quero estudar alemão além do inglês.
"If anyone was to ask what the point of the story is, I really don't know.","Se alguém perguntar qual é o sentido da história, eu realmente não sei."
Are you ready to go?,Você está pronto para ir?
I'd like to visit England someday.,Gostaria de visitar a Inglaterra um dia.
Mathematics is like the logic of physics.,A matemática é como a lógica da física.
His study faces the park.,Sua sala de estudos fica em frente ao parque.
He made a polite bow to his teacher.,Ele fez uma reverência educada para seu professor.
He that marries for wealth sells his liberty.,Aquele que se casa por dinheiro vende sua liberdade.
A helicopter circled over us.,Um helicóptero voava em círculos acima de nós.
It is no use looking for the cake; I already ate it.,Não adianta nada procurar o bolo; eu já o comi.
I want to get to know you better.,Eu quero te conhecer melhor.
Mr Jordan woke up suddenly.,O Sr. Jordan levantou-se repentinamente.
He's a teacher and so am I.,Ele é professor e eu também.
This book is for you.,Este livro é para você.
"I did speak, but no one listened to me.","Eu falei, mas ninguém me ouviu."
Make certain that she returned home safely.,Faça com que ela volte sã e salva para casa.
Even a child can do such a thing.,Até mesmo uma criança pode fazer tal coisa.
"After his death, his paintings were hung in the museum.","Depois de sua morte, seus quadros foram pendurados no museu."
UN stands for United Nations.,ONU quer dizer Organização das Nações Unidas.
I was trying to kill time.,Estava tentando matar o tempo.
The hen sits on her eggs until they hatch.,A galinha deita-se sobre os ovos até que eclodem.
Don't talk to him about it.,Não fale com ele sobre isso.
I made sure that children who'd forgotten their red pencil came to borrow one.,Eu me assegurei de que as crianças que tinham esquecido seu lápis vermelho pegaram um emprestado.
Those who know him like him.,Quem o conhece gosta dele.
They all looked for the lost child.,Todos eles procuravam pela criança perdida.
Will you leave the door open?,Você vai deixar a porta aberta?
Be careful what you wish for.,Tenha cuidado com o que deseja.
His death was owing to his reckless driving.,A morte dele se deve à sua forma descuidada de dirigir.
I don't know if it is true.,Eu não sei se é verdade.
She didn't appear to recognize me.,Parecia que ela não tinha me reconhecido.
He feels very happy.,Ele se sente muito feliz.
He is very kind.,Ele é muito gentil.
He is out for promotion.,Ele está tentando ser promovido.
I have a problem with my car.,Tenho um problema com meu carro.
The noise woke me.,O barulho me acordou.
He ordered them to release the prisoners.,Ele ordenou-os que libertassem os prisioneiros.
How do you use this camera?,Como se usa essa câmera?
I saw the girl swimming in the river.,Vi a menina nadando no rio.
His accomplishments should be written in large letters.,As conquistas deles deveriam ser escritas em letras grandes.
I never cut my nails at night.,Eu nunca corto as unhas à noite.
"That toilet brush belongs in the bathroom, not in the kitchen.","A escova de privada fica no banheiro, não na cozinha."
He has two pencils; one is long and the other short.,Ele tem dois lápis; um grande e um pequeno.
Women tend to live longer than men.,As mulheres tendem a viver mais do que os homens.
Even a child would notice the difference.,Até uma criança notaria a diferença.
I wonder if you could get me another beer.,Será que você pode me trazer outra cerveja?
Japan is an industrial country.,O Japão é um país industrial.
I have not the least interest in detective stories.,Não tenho o mínimo interesse em histórias de detetive.
We lost the game 3-2.,Perdemos o jogo de 3 a 2.
"Bring me a cup of coffee, please.","Traga-me uma xícara de café, por favor."
Every little boy needs a hero.,Todo menino pequeno precisa de um herói.
"Nevertheless, I want to go there.","Apesar disso, eu quero ir lá."
It's characteristic of him to behave like that.,É típico dele se comportar assim.
She is a very kind girl.,Ela é uma garota muito amável.
Keep children away from the pond.,Mantenha as crianças longe do lago.
The long trip aggravated her injury.,A longa viagem agravou seu ferimento.
His sister looks young.,Sua irmã parece jovem.
He's really selfish.,É realmente egoísta.
It won't be long before we can travel to Mars.,Não vai demorar muito até podermos viajar para Marte.
This car is mine.,Este carro é meu.
She is old enough to hold a driver's license.,Ela possui idade suficiente para ter uma carteira de motorista.
It's her fifth birthday tomorrow.,É o aniversário de quinze anos dela amanhã.
Can you see what to do next?,Você percebe o que tem de fazer em seguida?
He continued reading the book.,Ele continuou a ler o livro.
He put the box on the table.,Ele pôs a caixa em cima da mesa.
"Though it is poor in natural resources, Japan has become an economic superpower thanks to international trade.","Apesar de ser pobre em recursos naturais, o Japão tornou-se uma superpotência econômica graças ao comércio exterior."
He looks just like his mother.,Ele parece com sua mãe.
Love is blind.,O amor é cego.
I like sweet cakes very much.,Gosto muito de bolos doces.
Can I use this bike?,Posso usar esta bicicleta?
I wish something nice would happen.,Eu queria que alguma coisa boa acontecesse.
Which subject do you like best?,Qual é o assunto que você mais gosta?
It's time to go to school.,É hora de ir à escola.
This is a pun.,Isso é um jogo de palavras.
Too bad.,Que pena.
"You're weird. I haven't helped you at all yet and you're calling me a ""genius"".",Você é estranho. Eu ainda não o ajudei em nada e você me chama de gênio.
I won't bother you.,Não vou atrapalhá-lo.
He prefers the country to the town.,Ele prefere o interior a cidade.
They see Dan.,Eles veem Dan.
"Since it's not the rainy season, there's no need for an umbrella.","Uma vez que não é a estação chuvosa, não há necessidade para um guarda-chuva."
We finally got to the summit.,Finalmente chegamos ao cume.
He is still on the payroll of the company.,Ele ainda está na folha de pagamento da empresa.
I saw a stranger standing at the door.,Vi um estranho parado na porta.
We want complete sentences.,Queremos frases completas.
When do you work?,Quando você trabalha?
Take off your shoes.,Tire os seus sapatos.
You must pay attention to him.,Você tem de prestar atenção nele.
They liked large cars.,Eles gostavam de carros grandes.
That bicycle belongs to our school.,Essa bicicleta pertence à nossa escola.
May I ask you to do me a favor?,Posso te pedir um favor?
