English,Portuguese
We are grateful to you for your help.,Somos gratos a você por sua ajuda.
Don't you think you're putting the cart before the horse?,Você não acha que está colocando a carroça na frente dos bois?
"Granting that you are right, we still can't approve of your plan.","Admitindo que você está certo, nós ainda não podemos aprovar seu plano."
Maybe you're right.,Talvez você esteja certo.
You may be right about that.,Você pode estar certo sobre isso.
Your dog is big and mine is small.,O teu cão é grande e o meu é pequeno.
What's your blood group?,Qual é seu tipo sanguíneo?
"Even your faults do not lessen my respect for you, and in friendship this is what counts.",Mesmo seus defeitos não diminuem o meu respeito por você. E na amizade é isso que conta.
Your plan must fit in with mine.,O teu plano deve se encaixar no meu.
Your prayer will be answered.,A tua oração será respondida.
Could I use your desk?,Posso usar a sua carteira?
Attach a recent photograph to your application form.,Prenda uma foto recente ao seu requerimento.
Is Japanese taught in your school now?,Ensinam japonês na sua escola agora?
Your answer is anything but satisfactory to us.,"A tua resposta é qualquer coisa, menos satisfatória a nós."
I'm very grateful for your help.,Eu sou muito grato por sua ajuda.
I'd appreciate your help.,Apreciaria sua ajuda.
"Without your support, we probably won't be able to put this plan into practice.","Sem o seu auxílio, nós provavelmente não poderemos colocar este plano em prática."
Your English leaves much to be desired.,O seu inglês deixa muito a desejar.
How does your opinion differ from his?,Em que a sua opinião difere da dele?
Your opinion seems to be out of date.,Sua opinião parece ser antiquada.
What's your opinion?,Qual é a sua opinião?
I would like to use your word processor.,Gostaria de usar seu processador de texto.
I wish I had a friend like you.,Queria ter um amigo como você.
Yours is over there.,O seu está ali.
I will find you your lost ring.,Vou encontrar seu anel perdido.
Shall I get some for you?,Pego um pouco para você?
Place your skis in an inverted V.,Posicione seus esquis num V invertido.
I hope that your parents will allow us to marry.,Espero que os seus pais permitam que nos casemos.
Your order is ready.,Seu pedido está pronto.
Your kindness really touches me.,Sua gentileza realmente me comove.
We'll never forget your kindness.,Nunca esqueceremos sua gentileza.
How are your studies going?,Como vão os seus estudos?
I don't mean you.,Eu não quis dizer você.
I'll never forget you.,Nunca te esquecerei.
I hope and I know you did great!,Eu espero e sei que você foi excelente!
How many boys are there in your class?,Há quantos garotos na sua turma?
I'll be very happy if I can serve you.,Ficarei muito feliz se puder servi-lo.
Your mother is trying to break up our marriage.,Sua mãe está tentando acabar com nosso casamento.
Are you proud of your father?,Você está orgulhoso de seu pai?
Your father is tall.,Seu pai é alto.
Is your father a teacher?,O seu pai é professor?
Do you know where your father went?,Você sabe aonde o seu pai foi?
Your sister has a sense of beauty.,Sua irmã tem senso de beleza.
"After what you have said, I shall be careful.","Depois do que disseste, hei de ser cuidadoso."
Deposit your money in the bank.,Deposite o seu dinheiro no banco.
What's your favorite television program?,Qual é o teu programa de televisão favorito?
I will do as you say.,Farei como dizes.
How old is your uncle?,Quantos anos tem seu tio?
How old is your grandfather?,Quantos anos tem seu avô?
It's just like you say.,É exatamente como você diz.
I wish I had asked you for advice.,Queria ter pedido seu conselho.
I'll tell you about my father.,Vou lhe falar sobre o meu pai.
I will tell you the history of my life.,Vou te contar a história da minha vida.
I will show you my new car.,Vou te mostrar meu carro novo.
I am sending you a picture of my family.,Vou te enviar uma fotografia da minha família.
I want you to stay with me.,Quero que fiques comigo.
I would like you to go home with me.,Eu gostaria que fosses para casa comigo.
We would like you to join our company.,Nós gostaríamos que tu te juntasses à nossa empresa.
We do not insist that you do things our way.,Nós não insistimos que tu faças as coisas à nossa maneira.
I am pleased to see you again.,Estou contente por te ver de novo.
I will show you how to go to the park.,Vou mostrar-te como se vai para o parque.
I tell you this.,Eu digo-te isto.
I was scared that you might leave me.,Eu estava com medo que me fosses deixar.
I have no intention of telling you the result.,Não tenho intenção de te dizer o resultado.
There is an urgent message for you.,Há uma mensagem urgente para ti.
I don't have the authority to give you the green light.,Não tenho a autoridade para te dar luz verde.
I have urgent business with you.,Eu tenho um negócio urgente para tratar com você.
He won't do you any harm.,Ele não te vai fazer qualquer mal.
I'd like for you to go.,Gostaria que fosses embora.
I never see you without thinking of my father.,Nunca te vejo sem pensar no meu pai.
It was very nice seeing you again.,Foi muito bom te ver de novo.
"Every time I see you, I think of your father.","Cada vez que te vejo, penso no teu pai."
"Whenever I see you, I feel happy.","Sempre que te vejo, sinto-me feliz."
I never see you without thinking of my mother.,Nunca te vejo sem pensar na minha mãe.
A Mr Ono called to see you.,Um tal Sr. Ono ligou para te ver.
There is a man at the door who wants to see you.,Está um homem à porta que te quer ver.
There's an American girl who wants to see you.,Está ali uma rapariga americana que te quer ver.
There is a gentleman to see you.,Está ali um senhor para te ver.
A man who wanted to see you came while you were out.,Um homem que te queria ver veio enquanto estavas fora.
There's somebody who wants to meet you.,Está ali uma pessoa que te quer ver.
I will show you some pictures.,Vou lhe mostrar algumas fotos.
Shall I give you something to read?,Quer que lhe dê alguma coisa para ler?
Let me get you something to drink.,Deixa-me ir buscar qualquer coisa para beberes.
I keep nothing from you.,Eu não retenho nada teu.
I'd like to give you a piece of advice.,Gostava de te dar um conselho.
I have no secrets from you.,Eu não tenho segredos contigo.
I ask you a question.,Eu faço-te uma pergunta.
I fancy we've met before.,Eu acho que já nos vimos antes.
I have good news for you.,Tenho boas notícias para ti.
"What takes you only three days, takes me as many weeks.","O que apenas te leva três dias a fazer, leva-me várias semanas."
I hope you won't mind if I give you some advice.,Espero que não te importes que eu te dê alguns conselhos.
I cannot agree with you.,Eu não posso concordar contigo.
I cannot lend this book to you.,Eu não posso te emprestar esse livro.
I'd like you to translate this book into English.,Eu gostaria de que você traduzisse este livro para o inglês.
I can't lend you this book.,Eu não posso te emprestar este livro.
I would like to tell you something.,Gostaria de te dizer uma coisa.
Can I ask you a favor?,Posso pedir-te um favor?
Let me exchange seats with you.,Vamos trocar de lugar.
I would like to have a word with you.,Gostaria de dar uma palavrinha com você.
Both you and I must take care of the dog.,Ambos tu e eu devemos cuidar do cão.
Your problem and mine are similar.,Seu problema e o meu são parecidos.
Do you remember the day when you and I first met?,Você lembra do dia em que nos encontramos pela primeira vez?
I enjoyed your company.,Apreciei a sua companhia.
"Who is taller, you or Ken?","Quem é mais alto, tu ou o Ken?"
It's a lot of fun to be with you.,É muito divertido estar com você.
I'd like to have a word with you.,Gostaria de dar uma palavrinha com você.
How long have you and Jane been married?,Faz quanto tempo que você e Jane estão casados?
May I talk with you?,Posso falar com você?
Being with you makes me feel happy.,Estar com você me faz feliz.
People your age often have this problem.,As pessoas da sua idade geralmente têm este problema.
I've never seen you cook. Can you cook anything at all?,Nunca o vi cozinhando. Você sabe cozinhar alguma coisa?
I know that you are busy.,Eu sei que você está ocupado.
I wouldn't object if you wanted to go with her.,Eu não contestaria se você quisesse ir com ela.
Will you show me what you bought?,Me mostre o que você comprou?
